58,6975;50;43,335811
58,724;50;43,131702
58,7505;50;43,488893
58,777;50;42,927593
58,8035;50;43,080675
58,83;50;42,825539
58,8565;50;42,978621
58,883;50;42,774512
58,9095;50;43,233757
58,936;50;42,468348
58,9625;50;42,366294
58,989;50;42,315267
59,0155;50;41,958076
59,042;75;41,70294
59,0685;75;42,366294
59,095;75;42,468348
59,1215;75;42,672457
59,148;75;43,284784
59,1745;75;43,386838
59,201;75;43,641974
59,2275;75;44,407383
59,254;75;44,968682
59,2805;75;45,581009
59,307;75;46,091281
59,3335;75;46,754635
59,36;75;47,673125
59,3865;75;48,234424
59,413;75;48,387506
59,4395;75;49,305996
59,466;75;49,714214
59,4925;75;50,734758
59,519;75;50,88784
59,5455;75;51,449139
59,572;75;52,010439
59,5985;75;52,316602
59,625;75;53,08201
59,6515;75;53,184065
59,678;75;54,255636
59,7045;75;54,204609
59,731;75;55,021045
59,7575;75;55,021045
59,784;75;55,83748
59,8105;75;55,786453
59,837;75;56,551861
59,8635;75;56,602888
59,89;75;57,266242
59,9165;75;57,419324
59,943;75;58,133705
59,9695;75;58,133705
59,996;75;59,103222
60,0225;75;59,205277
60,049;75;59,664522
60,0755;75;59,766576
60,102;75;59,86863
60,1285;75;60,378903
60,155;75;60,583012
60,1815;75;60,940202
60,208;75;61,042257
60,2345;75;61,858692
60,261;75;61,70561
60,2875;75;62,573073
60,314;75;62,6241
60,3405;75;63,287454
60,367;75;63,236427
60,3935;75;64,052863
60,42;75;63,848754
60,4465;75;64,818271
60,473;75;64,563135
60,4995;75;64,818271
60,526;75;64,716216
60,5525;75;65,073407
60,579;75;65,226489
60,6055;75;65,37957
60,632;75;65,430597
60,6585;75;65,889842
60,685;75;65,787788
60,7115;75;66,093951
60,738;75;66,144979
60,7645;75;66,247033
60,791;75;66,042924
60,8175;75;66,144979
60,844;75;66,451142
60,8705;75;66,451142
60,897;75;66,85936
60,9235;75;66,910387
60,95;75;67,420659
60,9765;75;67,21655
61,003;75;67,573741
61,0295;75;67,624768
61,056;75;67,981958
61,0825;75;67,981958
61,109;75;68,13504
61,1355;75;68,084013
61,162;75;68,390176
61,1885;75;68,390176
61,215;75;68,69634
61,2415;75;68,594285
61,268;75;68,849421
61,2945;75;68,900448
61,321;75;68,951476
61,3475;75;68,951476
61,374;75;68,900448
61,4005;75;69,512775
61,427;75;69,308666
61,4535;75;69,05353
61,48;75;69,359693
61,5065;75;69,563802
61,533;75;69,308666
61,5595;75;70,023047
61,586;75;69,818938
61,6125;75;70,380238
61,639;75;70,176129
61,6655;75;70,737428
61,692;75;70,686401
61,7185;75;70,635374
61,745;75;70,686401
61,7715;75;70,380238
61,798;75;70,329211
61,8245;75;70,125102
61,851;75;70,380238
61,8775;75;70,176129
61,904;75;70,737428
61,9305;75;70,482292
61,957;75;70,482292
61,9835;75;70,227156
62,01;75;70,329211
62,0365;75;70,125102
62,063;75;70,482292
62,0895;75;70,329211
62,116;75;70,686401
62,1425;75;70,533319
62,169;75;70,992564
62,1955;75;70,89051
62,222;75;71,247701
62,2485;75;71,349755
62,275;75;71,604891
62,3015;75;71,860027
62,328;75;71,911054
62,3545;75;71,757973
62,381;75;71,706946
62,4075;75;71,706946
62,434;75;71,196673
62,4605;75;71,502837
62,487;75;71,349755
62,5135;75;71,400782
62,54;75;71,502837
62,5665;75;71,655918
62,593;75;71,247701
62,6195;75;71,706946
62,646;75;71,298728
62,6725;75;71,706946
62,699;75;71,349755
62,7255;75;72,115163
62,752;75;72,013109
62,7785;75;72,472354
62,805;75;72,931599
62,8315;75;72,778517
62,858;75;72,778517
62,8845;75;72,982626
62,911;75;73,288789
62,9375;75;73,288789
62,964;75;72,982626
62,9905;75;72,72749
63,017;75;72,829544
63,0435;75;72,778517
63,07;75;73,033653
63,0965;75;72,829544
63,123;75;73,237762
63,1495;75;72,931599
63,176;75;72,931599
63,2025;75;72,472354
63,229;75;72,72749
63,2555;75;72,16619
63,282;75;72,16619
63,3085;75;72,217218
63,335;75;72,115163
63,3615;75;72,013109
63,388;75;72,16619
63,4145;75;72,625435
63,441;75;72,268245
63,4675;75;72,574408
63,494;75;72,676463
63,5205;75;72,676463
63,547;75;72,421327
63,5735;75;72,217218
63,6;75;72,523381
63,6265;75;72,217218
63,653;75;72,115163
63,6795;75;72,268245
63,706;75;72,064136
